row_id,logical_request_hash,phase,method,budget,run_id,final_started_at_utc,final_finished_at_utc,state_call_started_min_utc,state_call_finished_max_utc,state_call_timing_available,state_call_timing_note,attempt_count,timed_final_attempt_count,provider_call_count_from_score,source_cassette_sha256,source_scores_sha256,source_cassette_row_sha256,source_score_row_sha256,source_cassette_line_number,source_score_line_number,timing_scope,provider_name,provider_tag,quantization,http_status,backend_error,returned_model_match,reasoning_content_present,reasoning_tokens_observed
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget600::run2,9de81497346e15ae621889b8bea3f13f2c169f708c7d929309af093bb893c200,confirmatory,mature_ssr_loop,600,2,2026-06-29T11:54:22Z,2026-06-29T11:54:22Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,3,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,f75502b53b73f3350828b55e6b343de0b6f88be43f32ed81fc0a68c2435b2147,cd06a5a95580d35bbd4f509efda12a1ba3a074edc3ad923a86320f4d196f3c66,875,875,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget600::run3,198ba0880e78c92bdbb8291970c0a5f264b7d6404f857dd8a75170e58e1c4889,confirmatory,mature_ssr_loop,600,3,2026-06-29T11:54:25Z,2026-06-29T11:54:25Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,3,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,1e4dd8df48b97f56b4b19970c434def4d25f2bc848cf12ec40bce52e390f3ddc,a1f9a30f48357961e0c60c8ba340075e7060e7a3b49f0637fe76a85db56f2d05,876,876,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget1200::run1,7c5a53a3cbfc7dd1d2dbda5c14f86c77349db900ceb29c74f7144ff7479f039d,confirmatory,rolling_summary,1200,1,2026-06-29T11:54:32Z,2026-06-29T11:54:36Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,dd5655d74e95ad88fafe9cc17ba2b2ac0e546756ebaddb90e8bd2ead5ac40db3,4b21b45645a1d0df76da312fb6168c5a4800d9bde72ebf427ae576294453bd08,877,877,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget1200::run2,31f11d725ee7e7e0d56cc05d62b91d6c2da154557d6bd44bf4c583f0fa3153f3,confirmatory,rolling_summary,1200,2,2026-06-29T11:54:32Z,2026-06-29T11:54:36Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,4101da1f8bb3112260d62af041f8a35b71495b19062763a760335a2852457de3,d9db2d33297327bc988499a237847841f5ac0995bc1eb31e1e5cd7c7f90fd834,878,878,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget1200::run3,fe6c6fac9e40870b01783d7a59bad586dc592beb94ef719a310bcaf91ba254db,confirmatory,rolling_summary,1200,3,2026-06-29T11:54:32Z,2026-06-29T11:54:36Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,07289143b03deb4e78110898a300745502b8d603ec9fdc6bbf94237d60c54a3f,12b01cc7b366f8daf16140cfb31b433df19020c6a38858dfef6da4c538d66eb6,879,879,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run1,f5fd04484e69d21912a21eee28cf3c52f9109e4e3610b526e203fa7bc1a854a5,confirmatory,rolling_summary,600,1,2026-06-29T11:54:28Z,2026-06-29T11:54:32Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,3b61e3c85533c684f44a0286023b564535751c8f49e17e72b5078e79de4d142b,c37c8d3cb6ad78e7d7920547b8fc38f3bb64fc3dc540bbecd2b1a7ab88104644,880,880,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run2,aa466a0dfdecef48bc4b54c3bb4187bcc991bc64e48c9eeafba44e91c0230faa,confirmatory,rolling_summary,600,2,2026-06-29T11:54:29Z,2026-06-29T11:54:34Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,08634a107864cc6580c856a8d597c20845806a7e1864254c2b3e7f2125028cee,269b092395137b071dbf87aa94396bb991ef164dbc95375822e31bda03d4ceeb,881,881,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget600::run3,342611b8b17b914ae4a5296bc3b8910ef89c526f479e8df54820550ab0dd0057,confirmatory,rolling_summary,600,3,2026-06-29T11:54:30Z,2026-06-29T11:54:34Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,b1e4f0138049398f5cc17d6b1ffef363f972f8391bf50fed90562c41201b0451,5296ff117f157d39c0b7e3e4d9b459bfa5300517a13530888de1651e6ed6cc20,882,882,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run1,68c0f228bc2bb89c1a8061edd219b8594365d5e6a78c1cdd828a5eb7fc26c502,confirmatory,rolling_visible_carry_forward,1200,1,2026-06-29T11:54:38Z,2026-06-29T11:54:41Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,37f3055b8b22b01e0bb175de47305b4c1856fa576f069faecbbdf4305c7220b8,06ac8fbee20f7cae76715d45a65de1afd6a51a5adb2ea6458b379d737e94a69e,883,883,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run2,c1516d5d366db1dd4d09e0281ddbeda4336aa2fd82933e6b800f12d41190ed2c,confirmatory,rolling_visible_carry_forward,1200,2,2026-06-29T11:54:40Z,2026-06-29T11:54:44Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,78628af1fff74f09411d85151e53546adf0e97d7ec65860943ec45f50333fb5a,8bf31e3d42ca47d2fa355dfb5f66b878ec7c4c6d9bbf7ff600bb5c6d5a2339b9,884,884,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget1200::run3,51a6a86afba14d157818fda481a12ae7375f09d180d64f2ee008b12463ab4d24,confirmatory,rolling_visible_carry_forward,1200,3,2026-06-29T11:54:41Z,2026-06-29T11:54:46Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,82bac9b5346f8f7a389e9d7a37d6cbe27e3e12213cd5f021b358390e5e4467cb,43560b62d8d6f68367034628707eb6cde6b0255d3461c065bb2155349da2c916,885,885,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run1,8aebeafc3a9fd2194cdae0f6b2fdc6add45fe45f6bada4ac9769bf6fe07336f6,confirmatory,rolling_visible_carry_forward,600,1,2026-06-29T11:54:34Z,2026-06-29T11:54:39Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,86702862ea866ea395a877c7fdd92f78ecf9fa0c62a3e0c1151662307809565f,540f67a5d9c31b03e5e124c4f64b58fc3aba48f55f8830882dcd5229cbd295ab,886,886,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run2,64163e0df98c1da20c567882ee99514abcc5fe5ec14b9a76c4bc6385076c224e,confirmatory,rolling_visible_carry_forward,600,2,2026-06-29T11:54:40Z,2026-06-29T11:54:45Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,32cc0d26827bb945cbcc7c8ca66de08bed0d7725657c74e737d4a8338ca76ee1,135972e5ecbbf1d0dfd2d65973169e401beface3789496940dc5ad97cf4d85bf,887,887,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget600::run3,edae1ceb1e2f810878636456f708709cab6fdf35ae9ed4ec7cbefeee64bd57c4,confirmatory,rolling_visible_carry_forward,600,3,2026-06-29T11:54:39Z,2026-06-29T11:54:44Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,daa5021c9a60e1bfa45016a62aab1dee7efcbe1a55b724798bc970a997ade45e,05ccc5e8d325f756ea5ace1846773392aa65d003837ebab9b2fd8c9d1b70c665,888,888,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run1,f86b07e74abf49f68a6677c990197c925651b9c96c4a11f5ce87de9408397b66,confirmatory,rolling_visible_fields_only,1200,1,2026-06-29T11:54:43Z,2026-06-29T11:54:47Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,c30fa4df38a2f56b11cbb89f1fb81bcb36bf21fcd6f93357bca14884c2ec12f9,ed965c360d04880e5f5a8f33ed73b96e9c8c0e3bd1328daa668ac52d409162f2,889,889,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run2,e9259b515b6cd089595763ddc1b485abfd798517c0ca0bf878a9d52ba4d3fc50,confirmatory,rolling_visible_fields_only,1200,2,2026-06-29T11:54:45Z,2026-06-29T11:54:49Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,ebf36a1606c57522a24684d888d0fb7fdd51cb40ef9cfc682c83362778d19e2b,681a616ee706e4a1e7774bdf364a91251609fcbe5770664f7daea042da8ed25c,890,890,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget1200::run3,67531552fead05a4093b842267fef7fd03f09f9d139333016e193b1797eaf573,confirmatory,rolling_visible_fields_only,1200,3,2026-06-29T11:54:49Z,2026-06-29T11:54:54Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,e968f31a7d34f0b0f2bc5d0e8c4f7e35859fe41f4558873233f7a3b490775dcb,1298b44507ddef4ef5b154ddad659a3c8c46d572605a6e5def7d2e0065740fc0,891,891,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run1,dbed23d1a6ab6cc5f93e44b1c48b66c058823eebb6d854101b82dff8039db1c3,confirmatory,rolling_visible_fields_only,600,1,2026-06-29T11:54:41Z,2026-06-29T11:54:45Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,d98e2bec2284d6624e0e02da48d7aa3c94feaf7ccca32f7c3c994b8b4fa5790d,f17f203a4f2b2d7197b7821cdd4d5ba22d35a5421b501788852b9697bd7b6343,892,892,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run2,a1039ddeb727b3d5423dbe777509eef232e6d4430a981e338c3d6bb9ebc5a88d,confirmatory,rolling_visible_fields_only,600,2,2026-06-29T11:54:43Z,2026-06-29T11:54:48Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,cf497194a23b272babe0b9680908a06b11db83ee312ce74819e7adde35136bf1,49de6a993619c7718cc38656335b94d4193de997c4b46a62ea34109a795aba70,893,893,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_fields_only::budget600::run3,f701e24b991b3a5a9eb4b4aef2abb218785c72fc9a29d8b4fc5337acea00da36,confirmatory,rolling_visible_fields_only,600,3,2026-06-29T11:54:43Z,2026-06-29T11:54:48Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,060a43ea6e603f6a03d84484fddc250e1b7acd5070337d56ed875e2ec7f5484e,38d49d8cd09d6091dcaedd88edc21ecded9b9e184344a62964288ae0e8b6182d,894,894,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run1,f24cee792fc315b486bf622acd5dfb758c9e193da8fccc17d53bc8bcd52efef8,confirmatory,ssr_no_visible_carry,1200,1,2026-06-29T11:54:54Z,2026-06-29T11:54:59Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,d5b3a82f82b70a387fb00f95dc1571d95dd9ed6b32653e515f1811618a24e0ca,bb5018cc3c6e9ce19be02167c1db905d366d63ecf1e44775bf62930a18a1f1a1,895,895,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run2,ee6d9b18a460d053148ae292abc7444c7f7ae2e88e296e9f73718a76cb9c2550,confirmatory,ssr_no_visible_carry,1200,2,2026-06-29T11:54:55Z,2026-06-29T11:54:59Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,4fb2d89d0afe57cd7cb33a55e2402c7e791bfea9f68d93ab20677e8397b49ec7,83233204574ff10dadd5a6cd4e9e625ddc2a91392a63127db9fb9264c47c2075,896,896,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget1200::run3,2e2fea4132cbb784f930b9f05c1069f139722ffabdfc5b990fe6b0bbb03f2696,confirmatory,ssr_no_visible_carry,1200,3,2026-06-29T11:54:54Z,2026-06-29T11:54:57Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,b3ed0dd1bfdcba2aed93c8fb735cf84d1bb399500c8615d0d35bdb892e9e55d1,6637be6ebaf472b537856cbe46f3ce310a02e648ca4407100c0d241c592f52b0,897,897,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run1,b83451ff0b1ad2d00caefcb99be6ba697b84e2d40f6af24da07a26cc3abe7ad9,confirmatory,ssr_no_visible_carry,600,1,2026-06-29T11:54:51Z,2026-06-29T11:54:57Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,f7081105a119d812f36b682b99b9840f569f4e5041f4fd5ed59b8cbfc865ffba,73023ae15a61fe737f373441d182b573ac1a4f28563a0fe3755086e374915e5c,898,898,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run2,84cadeaa247631b50e644a3064fbcf1f450039bde6feb8d4a0b2f4da22b8b106,confirmatory,ssr_no_visible_carry,600,2,2026-06-29T11:54:52Z,2026-06-29T11:54:56Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,5e5db92d9b80a70190406c76fa30dce705880c9fa95dfc6588e32d4512f6b967,0825979fa8dfaf539dc7485f18908c99df10d1d88bf0459376be96e7d913d2da,899,899,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00025_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget600::run3,2fc2a0e4c755ea92bbcce368712353318525fea0202192fc7c2265045f988f3d,confirmatory,ssr_no_visible_carry,600,3,2026-06-29T11:54:53Z,2026-06-29T11:54:57Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,be06462d2dd5c332a1a9324b6f7f50485265646aa7fe5015dc5f51e84ef51adf,a5cff33db4dade122efdd4a8a2f1c983b08f3b8a5908564bdd7ab48319882712,900,900,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00026_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run1,4ac7b2c3bf286bb73d0a6659294f04a1d3e6f8f45a943488f1405e9aed94934e,confirmatory,loop_only,1200,1,2026-06-29T11:55:01Z,2026-06-29T11:55:03Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,b7761a4ede9ca4fbc090b8463bb4a424bf75fffdb4572b001a33a8e204b5182f,9cb07876c78e45a71738d6d176a1bdffe8c80d6f83553d9d28c78539211a97b6,901,901,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00026_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run2,2d179c2faaae02d7c74726b5b8184f3f1673ebcc796a16b41b412b57293cb2e2,confirmatory,loop_only,1200,2,2026-06-29T11:55:02Z,2026-06-29T11:55:03Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,32f1c4d19c01bb981293f317cfce36789a7aa1da312bcead8dc0dff71a83c1b6,cfb157aebca466242a8207ce072d889093c8c04a06b2a2d95357298524fe5243,902,902,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00026_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget1200::run3,4eeeed3c6349eb405688a879d8eda65818ce7fe7626f01299cc01b6146d73ef3,confirmatory,loop_only,1200,3,2026-06-29T11:55:01Z,2026-06-29T11:55:03Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,75c4d64282ebc6f74574e583dc67aa44feb3f36820f525924b622494fa569147,eeacc6ea73e49f498ed91d53df9987f5b0f095b28f4c59c94ea28768c3a5e3b1,903,903,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00026_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget600::run1,5e223f4c36d015f4a0dea1c917b5bfde48b7cb2d232dbd195791c81e313bc7c7,confirmatory,loop_only,600,1,2026-06-29T11:54:53Z,2026-06-29T11:54:54Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,969aac5e52b711f6851ed86cd624b8ae4e99c3231623ffdf9b8012aa7a6ff533,e8ec90917f124d3607f9d2b5ab39c4db8482357b62d642194d4dfdb7e3e7dad2,904,904,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
pcgds_v2_00026_decoy_heavy_same_prefix_config_easy::openrouter_qwen3_coder_alibaba_supplement::loop_only::budget600::run2,318f3801caac8ffcaa369afbbf7ea5c7383299d80a15851957e4e2e97572ed3a,confirmatory,loop_only,600,2,2026-06-29T11:54:53Z,2026-06-29T11:54:57Z,,,False,cassette state_calls summarize provider calls but do not expose per-state-call started_at_utc/finished_at_utc,1,1,4,45f1aa8d58b7841c8e6b938907c8f1a009d1968e2acd5ed70fde6ecb36a560c6,9f44e0f42be56d40a57e5dc1fd4e74118e2cdc1bda1c0188b2132bf20e713466,6d4a9a2d63e4be065844df7297fdce30e90a562740e98cdac74735207facaa39,e7befb05dc20c07443d602aeae6cebe03778d00859344f386475c49f360e4102,905,905,final_answer_provider_attempts_only,Alibaba,alibaba/opensource,unknown,200,False,True,False,0
